,id,date,dateYear,dateMonth,dateDay,rating,userName,content
451,452,20220104,2022,01,04,1,201,앱이 왜 있는 거죠? 되지도 않는데
452,453,20220210,2022,02,10,5,Neri_min,사용하기 편해요!
453,454,20210822,2021,08,22,4,HY JR,쇼핑앱치곤좋아요
454,455,20210829,2021,08,29,5,dsechs s,사진 게시가 좋아요
455,456,20210508,2021,05,08,5,sysy kim,이가격에 배송 개이득
456,457,20211218,2021,12,18,5,신성락,다양해서 좋다
457,458,20211105,2021,11,05,2,김혜영,결제가 안되네요 ㅜ 다시시도하라고 나와요
458,459,20201216,2020,12,16,5,daldal. stay,편리해졌어요
459,460,20220201,2022,02,01,5,金ドゥリ,안가도되고조으네요
460,461,20201218,2020,12,18,5,스타론즈.,카테고리 있으면 좋겠습니다
461,462,20220203,2022,02,03,5,임동주,편리하네요
462,463,20210517,2021,05,17,5,& nail,좋아요 페밀리 편해요
463,464,20210129,2021,01,29,1,박정민,로그인 안됨.
464,465,20210224,2021,02,24,1,mh kim,넘 불편한 앱.
465,466,20210709,2021,07,09,5,May,냥이 이글루 집 너무 좋아해요~~
466,467,20210210,2021,02,10,5,TAE KEUN KIM,쇼핑하기 좋아요.
467,468,20220711,2022,07,11,5,박준호,그냥 조아요!
468,469,20210701,2021,07,01,5,hg viviana,잘 쓰고 있어요
469,470,20220721,2022,07,21,4,기적소년,직관적 굿
470,471,20210505,2021,05,05,4,이호용,주문이간편해서좋아요
471,472,20220301,2022,03,01,5,Miri Noh,인쇼하기 편해요~~
472,473,20201218,2020,12,18,1,한욱균,온라인에서는 주소오류 앱에서는 결재오류 이케아 안쓴다
473,474,20220925,2022,09,25,1,박근부,앱 사용 힘듬
474,475,20210503,2021,05,03,5,이중석,유용해요♡
475,476,20220705,2022,07,05,5,윤창인,편리해요
476,477,20220313,2022,03,13,5,Juhee Lee,편리해졌네요
477,478,20211103,2021,11,03,5,김정의,나에겐 최고입니다 감사합니다
478,479,20210415,2021,04,15,5,권광수,주문이 편하네요ᆢ
479,480,20210504,2021,05,04,4,김명기 (ChakraMeister),카탈로그는 볼 수 없나요?
480,481,20210320,2021,03,20,5,하린,사용하기 편해요
481,482,20220221,2022,02,21,5,김미정,사용하기 편해요
482,483,20210115,2021,01,15,2,SANGMIN KIM,바코드 찾기 안됨
483,484,20210524,2021,05,24,5,김건우,앱이 직관적이라서 좋아요
484,485,20210531,2021,05,31,3,이연수,잘보고있습니다
485,486,20220429,2022,04,29,5,곽수영,굿 하하하하하하 하하하하하하
486,487,20210302,2021,03,02,1,Soyoun Jun,거지같음 그냥 원래데로해놓 으셔
487,488,20210824,2021,08,24,5,FREE EVER,물건많아서 좋아요
488,489,20211030,2021,10,30,4,김시우,재고랑 갯수가 안 맞아요 ㅜ
489,490,20201215,2020,12,15,1,백정호,전 결제가 안되는데 왜그럴까요 ㅠㅠ
490,491,20210115,2021,01,15,5,박상은,앱에서 보고 직접 실물을 확인하고 구매합니다
491,492,20201218,2020,12,18,5,이제리,신셰계 이케아가 배송을 다해주네
492,493,20210426,2021,04,26,1,권야루키,주문취소가 안됨ㅡㅡ
493,494,20210109,2021,01,09,5,박지윤,사용하기 편해요
494,495,20210526,2021,05,26,5,Jae woo Ahn,아주좋아요
495,496,20210731,2021,07,31,4,나노 마이크로버블에너지원,사용전 사용후 후기남깁니다
496,497,20210521,2021,05,21,1,기여쮸ᄋᄋ,야 영수증 어디갔냐 ㅡㅡ
497,498,20210128,2021,01,28,1,박브라우저,잘 안되네요
498,499,20211010,2021,10,10,1,HS,비밀번호 입력 불가는 뭡니까
499,500,20210104,2021,01,04,1,양백실,"넘,느려서ᆢ무지불편해요 ㅠㅠ"
500,501,20210129,2021,01,29,5,박준호,만족해요
501,502,20210323,2021,03,23,4,서락준,좀 ui가 딱딱해요
502,503,20210523,2021,05,23,5,JIHO KIM,이케아 신세계입니다.^^
503,504,20210213,2021,02,13,1,노터치,앱까지 차별을 하네!!!
504,505,20201215,2020,12,15,4,JIUN Kim,나아졌어요 전보다
505,506,20210318,2021,03,18,5,정희돈,좋네요~^^
506,507,20210321,2021,03,21,4,오형택,생각보다 편함
507,508,20210105,2021,01,05,1,Diana Kim,결재가안되요 ㅜㅜ
508,509,20210701,2021,07,01,4,김민경,찾기가좀어려워요
509,510,20210502,2021,05,02,5,안용준,좋아요 휼륭합니다
510,511,20210619,2021,06,19,5,Taewon Lee,기업공개 해주세요~
511,512,20210211,2021,02,11,2,강다예,결제가 잘안되요
512,513,20220218,2022,02,18,5,심창호,나름 괜찮아요
513,514,20210116,2021,01,16,5,김로저,이케아가넘조아여
514,515,20210309,2021,03,09,5,봉마담,예전 어플보다 낫네요.
515,516,20210526,2021,05,26,3,조정희,ㅍㅈ시도ㅡ히 크27
516,517,20220413,2022,04,13,5,정환욱,사용하기 좋아요.
517,518,20201219,2020,12,19,5,kong kim,편리해요
518,519,20210627,2021,06,27,5,Jinki Kang,좋아요 ㅎㅎ
519,520,20211029,2021,10,29,5,김현숙,사용하기편함
520,521,20211128,2021,11,28,5,햇쌀아침,편리해요
521,522,20210531,2021,05,31,5,노동옥,", 5 ㅛ, ,, ,,, ,., and v"
522,523,20211208,2021,12,08,5,Woong sun Yu,주문이간편함
523,524,20210406,2021,04,06,5,한글번역가,마음에들어요
524,525,20210826,2021,08,26,4,김용덕,ㅢ시ㄷ는
525,526,20220209,2022,02,09,5,페르마타,사용편리함
526,527,20210330,2021,03,30,4,이선미,사용하기편해요
527,528,20220220,2022,02,20,5,공성룡,좋아요~~^^
528,529,20210101,2021,01,01,4,정정미선,사용하기편리해요
529,530,20210306,2021,03,06,5,이시윤,이용하기편해요.
530,531,20210527,2021,05,27,5,우영수,좋아요.*^^*.
531,532,20210315,2021,03,15,4,홍성인,나쁘지않네요
532,533,20201217,2020,12,17,1,안진진,결제가 안돼요
533,534,20210218,2021,02,18,1,DW Yang,Qr코드 사라짐
534,535,20220214,2022,02,14,5,김기경 (살바도르달리),쓰만해요
535,536,20220222,2022,02,22,5,세윤횽아,조아여어어어
536,537,20210316,2021,03,16,3,김훈태,쓸만해요
537,538,20221006,2022,10,06,5,역도언니,좋아요
538,539,20221012,2022,10,12,5,신인경,좋아요
539,540,20221014,2022,10,14,5,서진희,굿
540,541,20221013,2022,10,13,5,Jade Jo,hyvä!
541,542,20221010,2022,10,10,5,ji채화,최고죠
542,543,20221003,2022,10,03,5,임형일,좋아요
543,544,20221004,2022,10,04,5,Minyoung Kim,좋아요
544,545,20220925,2022,09,25,5,김민경,좋아요
545,546,20221001,2022,10,01,5,고고공방-남정택,굿
546,547,20221001,2022,10,01,4,송수현,복잡함
547,548,20221015,2022,10,15,5,김윤희,편리하네여
548,549,20220918,2022,09,18,4,이지용,여전히 복잡
549,550,20220911,2022,09,11,5,거늬,좋음
550,551,20220910,2022,09,10,5,Sung M. Lee,Good good
551,552,20220917,2022,09,17,5,Star “feelstory” Feel,Good
552,553,20220904,2022,09,04,5,박명진,좋아요
553,554,20220904,2022,09,04,5,Helio Lee,편리함
554,555,20220823,2022,08,23,5,정달님,최고예요
555,556,20220822,2022,08,22,5,이은영,Good
556,557,20220801,2022,08,01,5,Love Waterhouse (Waterhouse),잘 됩니다!
557,558,20220807,2022,08,07,5,하누,편리합니다.
558,559,20220809,2022,08,09,5,YOO JIN JEON,좋아요~~~~
559,560,20220911,2022,09,11,5,신현상,좋아요
560,561,20220816,2022,08,16,5,주창건,좋아요
561,562,20220807,2022,08,07,5,방현철,굿
562,563,20220816,2022,08,16,5,개막뚱이,좋네요
563,564,20220809,2022,08,09,5,김재곤,그읏
564,565,20220802,2022,08,02,5,younghee kim,완벽해
565,566,20220714,2022,07,14,5,목정인,좋습니다~
566,567,20220717,2022,07,17,5,유혜원,좋아용 ㅎㅎ
567,568,20220716,2022,07,16,5,김김희정,좋아요
568,569,20220719,2022,07,19,4,최꼬리 (최꼬리),느려요
569,570,20220703,2022,07,03,5,Rachel bts,좋아요
570,571,20220713,2022,07,13,5,양지영,좋아요
571,572,20220703,2022,07,03,5,디와저씨,굿
572,573,20220702,2022,07,02,5,JINHEE LEE,굿
573,574,20220705,2022,07,05,5,심현희,오케이
574,575,20220625,2022,06,25,5,강지향,좋아요
575,576,20220619,2022,06,19,5,Tzveeble,"Easy to use, good search and favourites saving facilities."
576,577,20220607,2022,06,07,5,장주현,좋아요!
577,578,20220614,2022,06,14,5,공민지,편리함!
578,579,20220606,2022,06,06,5,sander cho,편리합니다
579,580,20220619,2022,06,19,5,오정아,좋아요
580,581,20220616,2022,06,16,5,김민수,이뻐요
581,582,20220520,2022,05,20,2,조기환,Search UX is not convenient. Hard to find menu. page loading is slow.
582,583,20220601,2022,06,01,5,박민정,좋은상품
583,584,20220520,2022,05,20,5,이현겸,좋아요
584,585,20220531,2022,05,31,5,유윤미,굿굿
585,586,20220523,2022,05,23,5,박승연,조아요
586,587,20220516,2022,05,16,5,파랑사람,좋아요
587,588,20220507,2022,05,07,5,HyunSook Kim,좋아요
588,589,20220513,2022,05,13,5,임지현,처음입니다.
589,590,20220509,2022,05,09,5,정연우,짱!!!
590,591,20220417,2022,04,17,5,류호영,잘쓰겠습니다
591,592,20220731,2022,07,31,5,DC SHIN,괜찮아요
592,593,20220423,2022,04,23,5,김우영,좋아요
593,594,20220411,2022,04,11,5,예성민,굿
594,595,20220420,2022,04,20,5,박민석,좋아요
595,596,20220415,2022,04,15,5,김효은,Good
596,597,20220427,2022,04,27,5,박성현,구웃
597,598,20220405,2022,04,05,5,JongUk Lee,좋아요!
598,599,20220401,2022,04,01,5,신동화,굿!!
599,600,20220327,2022,03,27,3,Google 사용자,복잡
600,601,20220403,2022,04,03,5,차우차우v,좋아요
601,602,20220405,2022,04,05,5,엄태웅,굿
602,603,20220406,2022,04,06,5,OTAKGU O'corner,편합니다^^
603,604,20220401,2022,04,01,5,wh c,구웃
604,605,20220324,2022,03,24,4,전혜영,굿
605,606,20220317,2022,03,17,5,Jiwon,굳굳
606,607,20220323,2022,03,23,4,전효정,좋아요
607,608,20220318,2022,03,18,5,반영선,재있네요
608,609,20220321,2022,03,21,5,jung hyun kim,Nice
609,610,20220326,2022,03,26,5,yoringgu tv,Good
610,611,20220313,2022,03,13,5,베짱이,좋아요
611,612,20220308,2022,03,08,5,조승욱,좋아요
612,613,20220226,2022,02,26,5,걍부성오빠,잘사용했습니다
613,614,20220213,2022,02,13,5,Kyong Lee,좋아요~
614,615,20220216,2022,02,16,5,김정석,매우좋음
615,616,20220226,2022,02,26,5,Jennifer Kim,무난해요
616,617,20220211,2022,02,11,5,김성미,좋아요
617,618,20220221,2022,02,21,5,고경현,편해요
618,619,20220212,2022,02,12,5,Tiger GU,편해요
619,620,20220227,2022,02,27,4,강은주,Good
620,621,20220204,2022,02,04,5,민우김,좋아요!
621,622,20220201,2022,02,01,4,플로렌스,좋아요.
622,623,20220206,2022,02,06,4,송병근,좋아요
623,624,20220202,2022,02,02,5,메타몽,좋음
624,625,20220205,2022,02,05,5,또바기아토,이쁘네요
625,626,20211222,2021,12,22,5,Ta Mir,좋읍니다
626,627,20220403,2022,04,03,5,우드램WOODLAM,굿굿
627,628,20220106,2022,01,06,5,Gyeun Hu Kim,좋네요
628,629,20220121,2022,01,21,4,chung hyeon Lee,좋아요
629,630,20220101,2022,01,01,5,정유정,굿
630,631,20220213,2022,02,13,5,이대승,굿
631,632,20220127,2022,01,27,5,김형선,좋아요
632,633,20211218,2021,12,18,5,Miwon ri (Miwon-ri),갓케아
633,634,20211219,2021,12,19,5,Kwanghun an,편해요
634,635,20211202,2021,12,02,5,Yoon Song,쉽게 잘
635,636,20211213,2021,12,13,5,이정훈,괜찮음
636,637,20211127,2021,11,27,5,에일린.,굳
637,638,20211127,2021,11,27,5,정은숙,굿
638,639,20211128,2021,11,28,1,서석호,어렵네요
639,640,20211101,2021,11,01,5,이재근,좋네요
640,641,20211021,2021,10,21,5,응가,굿
641,642,20211006,2021,10,06,5,무명,굿
642,643,20211018,2021,10,18,5,MOON귤단&,좋아요
643,644,20211026,2021,10,26,5,배민정,좋아요
644,645,20211021,2021,10,21,5,조선소예술인Sung-Hoon Kim,굿
645,646,20211004,2021,10,04,5,후이,이케아 좋아
646,647,20210923,2021,09,23,2,해나아빠(해나아빠),너무 느림
647,648,20210915,2021,09,15,5,강정은,좋음
648,649,20210911,2021,09,11,5,Jongdae Lee,Good!
649,650,20211010,2021,10,10,5,You Jun Yang,좋아요!
650,651,20210903,2021,09,03,4,김동원,좋아요
651,652,20210829,2021,08,29,5,최공주,굿
652,653,20210814,2021,08,14,5,백경민,굿
653,654,20210719,2021,07,19,5,한누리자,감사합니다
654,655,20210724,2021,07,24,5,강유리,굿
655,656,20210724,2021,07,24,5,김성민,좋아요
656,657,20210802,2021,08,02,5,박티처,굿
657,658,20210704,2021,07,04,5,이진성,조타조아
658,659,20210716,2021,07,16,4,Cin My,좋아요
659,660,20210629,2021,06,29,5,구름,좋아요
660,661,20210707,2021,07,07,5,Junghyeon Kim (Heny),Good app
661,662,20210629,2021,06,29,5,Lee이미나,좋아용
662,663,20210627,2021,06,27,5,yongjin,편하고 좋음!
663,664,20210621,2021,06,21,5,jay,편리합니다
664,665,20210618,2021,06,18,4,최범용,좋습니다
665,666,20210619,2021,06,19,5,Jy Stone,좋아요
666,667,20210624,2021,06,24,5,멋진하루wony,편하네요
667,668,20210617,2021,06,17,5,jy y,좋아용
668,669,20210606,2021,06,06,5,김용환,굿굿
669,670,20210521,2021,05,21,5,김효진,좋습니다
670,671,20210516,2021,05,16,4,김김성재,좋아요
671,672,20210510,2021,05,10,5,coco a,👍👍
672,673,20210515,2021,05,15,5,최영수,Good
673,674,20210513,2021,05,13,5,양애순,Good
674,675,20210427,2021,04,27,1,HANJO LEE,왤케 조악함?
675,676,20210420,2021,04,20,5,편정오,좋아요
676,677,20210423,2021,04,23,5,이태웅,편해
677,678,20210412,2021,04,12,5,강성희,편리합니다.
678,679,20210410,2021,04,10,5,이보영,조아
679,680,20210410,2021,04,10,5,이명제,좋아요
680,681,20210408,2021,04,08,5,엄세영,최고
681,682,20210423,2021,04,23,5,홍진기,굿
682,683,20210408,2021,04,08,5,仁成李,你好 早上好。
683,684,20210416,2021,04,16,5,서태풍,조항여
684,685,20210417,2021,04,17,5,김정아,편하네요
685,686,20210330,2021,03,30,5,In Looking,굿!!
686,687,20210402,2021,04,02,5,김희성,좋아요.
687,688,20210405,2021,04,05,5,임혜연,👍
688,689,20210317,2021,03,17,5,솔솔,굿
689,690,20210321,2021,03,21,5,이차칸민이,좋아요
690,691,20210313,2021,03,13,5,박미선,좋음
691,692,20210311,2021,03,11,5,채유정,좋아요
692,693,20210317,2021,03,17,1,정보훈,발전 요망
693,694,20210306,2021,03,06,1,KYO KUSANAGI,Why can't login? Even i didn't wrong anything about my account.
694,695,20210226,2021,02,26,5,김정재,좋아요
695,696,20210303,2021,03,03,4,조성연,좋아요
696,697,20210310,2021,03,10,5,권지윤,편리
697,698,20210216,2021,02,16,5,이영환,좋아요!!
698,699,20210214,2021,02,14,5,hoomy kim,스타일리시 합니다
699,700,20210214,2021,02,14,5,이영록,간단하네요
700,701,20210215,2021,02,15,5,gray Sohn,굿
701,702,20210228,2021,02,28,5,하유진,좋아요
702,703,20210306,2021,03,06,5,김민주,좋아요
703,704,20210211,2021,02,11,5,Jieun Lee,As always.
704,705,20210213,2021,02,13,5,임태균,편해요
705,706,20210314,2021,03,14,5,박민,IKEA IKEA
706,707,20210619,2021,06,19,4,건강한시민(건강한 시민),좋아요~!
707,708,20210127,2021,01,27,5,박민수,굿
708,709,20210207,2021,02,07,5,Google 사용자,좋아요
709,710,20210206,2021,02,06,5,jinbok yu,good good goods
710,711,20210127,2021,01,27,5,Miroh Lee,간편해짐
711,712,20210117,2021,01,17,5,안윤덕,좋습니다좋
712,713,20210115,2021,01,15,5,김준호,좋아요~~~~~~~
713,714,20210126,2021,01,26,5,장천주,좋아요
714,715,20210126,2021,01,26,2,홍양현,별로
715,716,20210117,2021,01,17,5,ndklve천구백칠십사,👍
716,717,20201216,2020,12,16,5,이든상회,최고에요!
717,718,20210114,2021,01,14,5,김욱태,이케아 좋습니다.
718,719,20201227,2020,12,27,5,유베스트,걍 편하네여
719,720,20210105,2021,01,05,5,김진우,편함
720,721,20201225,2020,12,25,5,tuseiluce,굳굳
721,722,20210109,2021,01,09,5,김재준,좋아요
722,723,20210110,2021,01,10,5,아깐진아깐진,조아여
723,724,20210107,2021,01,07,5,Jane Joo,유용함
724,725,20201224,2020,12,24,5,Changsoo Sohn,Good
725,726,20201229,2020,12,29,5,박영우,Good
726,727,20200504,2020,05,04,5,日本京都,見やすい
727,728,20210429,2021,04,29,2,이익수,I can not sign in.
728,729,20210901,2021,09,01,5,Amy Koh,I like it
729,730,20220211,2022,02,11,5,에밀리TV,조아요
730,731,20220220,2022,02,20,5,권기헌,굿
731,732,20220204,2022,02,04,5,박사장뉨,좋음
732,733,20220206,2022,02,06,5,파이터 손,최고
733,734,20211211,2021,12,11,5,유승호,개죠음
734,735,20210213,2021,02,13,5,최영숙,Good
735,736,20210427,2021,04,27,5,hyungchul joo,Good
